query_id	entity_id	entity_type	genre	web_search?	wiki_text?	unknown?
EDL14_ENG_TRAINING_1689	NIL0004	PER	DF	N	N	Y
EDL14_ENG_TRAINING_1690	NIL0483	PER	DF	N	N	N
EDL14_ENG_TRAINING_1691	NIL0042	GPE	NW	N	Y	N
EDL14_ENG_TRAINING_1692	E0168760	ORG	NW	N	N	N
EDL14_ENG_TRAINING_1693	E0513100	PER	NW	N	N	N
EDL14_ENG_TRAINING_1694	NIL0234	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_1695	E0150648	ORG	DF	N	N	N
EDL14_ENG_TRAINING_1696	E0543242	PER	DF	N	Y	N
EDL14_ENG_TRAINING_1697	NIL0352	PER	WB	Y	Y	N
EDL14_ENG_TRAINING_1698	E0397283	GPE	NW	N	N	N
EDL14_ENG_TRAINING_1699	E0783685	PER	WB	N	N	N
EDL14_ENG_TRAINING_1700	E0009466	ORG	WB	N	N	N
EDL14_ENG_TRAINING_1701	NIL0119	GPE	NW	N	N	N
EDL14_ENG_TRAINING_1702	E0149263	GPE	WB	N	N	N
EDL14_ENG_TRAINING_1703	E0162920	GPE	NW	N	N	N
EDL14_ENG_TRAINING_1704	NIL0479	ORG	NW	N	N	N
EDL14_ENG_TRAINING_1705	E0607903	PER	DF	N	Y	N
EDL14_ENG_TRAINING_1706	E0482116	PER	WB	N	N	N
EDL14_ENG_TRAINING_1707	E0527055	GPE	DF	N	Y	N
EDL14_ENG_TRAINING_1708	NIL0121	ORG	WB	Y	Y	N
EDL14_ENG_TRAINING_1709	E0161565	GPE	DF	N	N	N
EDL14_ENG_TRAINING_1710	E0199103	GPE	NW	Y	Y	N
EDL14_ENG_TRAINING_1711	NIL0399	PER	DF	N	N	Y
EDL14_ENG_TRAINING_1712	NIL0042	GPE	NW	Y	Y	N
EDL14_ENG_TRAINING_1713	E0679687	GPE	NW	N	N	N
EDL14_ENG_TRAINING_1714	E0141366	PER	NW	N	N	N
EDL14_ENG_TRAINING_1715	E0100183	PER	WB	N	N	N
EDL14_ENG_TRAINING_1716	NIL0484	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_1717	NIL0485	PER	WB	N	N	N
EDL14_ENG_TRAINING_1718	NIL0161	PER	NW	Y	N	N
EDL14_ENG_TRAINING_1719	NIL0111	GPE	NW	N	Y	N
EDL14_ENG_TRAINING_1720	E0000985	PER	DF	N	Y	N
EDL14_ENG_TRAINING_1721	NIL0365	PER	DF	N	N	Y
EDL14_ENG_TRAINING_1722	E0801718	GPE	NW	N	Y	N
EDL14_ENG_TRAINING_1723	E0438229	GPE	NW	N	Y	N
EDL14_ENG_TRAINING_1724	NIL0325	PER	NW	N	Y	N
EDL14_ENG_TRAINING_1725	E0299871	GPE	DF	N	N	N
EDL14_ENG_TRAINING_1726	E0126705	PER	DF	N	N	N
EDL14_ENG_TRAINING_1727	NIL0486	PER	WB	N	Y	Y
EDL14_ENG_TRAINING_1728	NIL0324	PER	DF	N	N	Y
EDL14_ENG_TRAINING_1729	NIL0487	PER	DF	N	N	Y
EDL14_ENG_TRAINING_1730	NIL0004	PER	DF	N	N	Y
EDL14_ENG_TRAINING_1731	NIL0044	PER	DF	N	N	Y
EDL14_ENG_TRAINING_1732	NIL0299	PER	WB	N	N	N
EDL14_ENG_TRAINING_1733	NIL0337	PER	NW	N	Y	N
EDL14_ENG_TRAINING_1734	NIL0040	ORG	NW	N	Y	N
EDL14_ENG_TRAINING_1735	NIL0488	ORG	DF	Y	Y	N
EDL14_ENG_TRAINING_1736	NIL0489	ORG	DF	Y	Y	N
EDL14_ENG_TRAINING_1737	NIL0490	ORG	NW	N	Y	N
EDL14_ENG_TRAINING_1738	E0141366	PER	NW	N	N	N
EDL14_ENG_TRAINING_1739	NIL0491	ORG	WB	Y	N	N
EDL14_ENG_TRAINING_1740	NIL0121	ORG	WB	Y	Y	N
EDL14_ENG_TRAINING_1741	NIL0492	PER	DF	N	N	Y
EDL14_ENG_TRAINING_1742	E0777095	ORG	DF	N	Y	N
EDL14_ENG_TRAINING_1743	NIL0098	PER	DF	Y	Y	N
EDL14_ENG_TRAINING_1744	NIL0493	ORG	WB	N	Y	N
EDL14_ENG_TRAINING_1745	E0481877	PER	NW	N	Y	N
EDL14_ENG_TRAINING_1746	NIL0494	ORG	NW	N	N	N
EDL14_ENG_TRAINING_1747	NIL0054	PER	DF	N	N	Y
EDL14_ENG_TRAINING_1748	E0808350	PER	DF	N	Y	N
EDL14_ENG_TRAINING_1749	NIL0069	PER	DF	N	N	N
EDL14_ENG_TRAINING_1750	NIL0495	PER	NW	Y	Y	N
EDL14_ENG_TRAINING_1751	E0679687	GPE	DF	N	N	N
EDL14_ENG_TRAINING_1752	NIL0040	ORG	NW	N	Y	N
EDL14_ENG_TRAINING_1753	E0527055	GPE	NW	N	N	N
EDL14_ENG_TRAINING_1754	NIL0496	PER	NW	Y	Y	N
EDL14_ENG_TRAINING_1755	E0537772	PER	NW	N	N	N
EDL14_ENG_TRAINING_1756	E0775832	PER	DF	N	Y	N
EDL14_ENG_TRAINING_1757	NIL0497	PER	DF	N	N	Y
EDL14_ENG_TRAINING_1758	E0448848	PER	DF	N	N	N
EDL14_ENG_TRAINING_1759	NIL0498	PER	WB	Y	N	N
EDL14_ENG_TRAINING_1760	NIL0499	ORG	WB	N	N	Y
EDL14_ENG_TRAINING_1761	NIL0500	PER	DF	N	N	Y
EDL14_ENG_TRAINING_1762	E0404325	ORG	WB	N	Y	N
EDL14_ENG_TRAINING_1763	NIL0040	ORG	NW	N	Y	N
EDL14_ENG_TRAINING_1764	NIL0501	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_1765	E0754079	PER	NW	N	N	N
EDL14_ENG_TRAINING_1766	E0625376	GPE	DF	N	Y	N
EDL14_ENG_TRAINING_1767	NIL0502	PER	DF	N	N	Y
EDL14_ENG_TRAINING_1768	NIL0489	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_1769	NIL0503	PER	DF	N	N	Y
EDL14_ENG_TRAINING_1770	NIL0504	PER	NW	Y	Y	N
EDL14_ENG_TRAINING_1771	E0607285	PER	NW	Y	Y	N
EDL14_ENG_TRAINING_1772	NIL0192	PER	DF	N	N	Y
EDL14_ENG_TRAINING_1773	E0718625	PER	DF	Y	N	N
EDL14_ENG_TRAINING_1774	E0282369	GPE	NW	N	N	N
EDL14_ENG_TRAINING_1775	NIL0505	PER	WB	N	N	N
EDL14_ENG_TRAINING_1776	E0357690	PER	DF	N	Y	N
EDL14_ENG_TRAINING_1777	E0748134	ORG	WB	N	N	N
EDL14_ENG_TRAINING_1778	E0218546	ORG	WB	Y	Y	N
EDL14_ENG_TRAINING_1779	NIL0506	PER	NW	N	N	N
EDL14_ENG_TRAINING_1780	E0811943	PER	DF	N	Y	N
EDL14_ENG_TRAINING_1781	NIL0507	PER	DF	N	N	Y
EDL14_ENG_TRAINING_1782	NIL0508	PER	NW	N	N	N
EDL14_ENG_TRAINING_1783	E0463400	GPE	NW	N	N	N
EDL14_ENG_TRAINING_1784	E0465609	ORG	NW	N	N	N
EDL14_ENG_TRAINING_1785	E0530900	GPE	WB	N	N	N
EDL14_ENG_TRAINING_1786	E0187043	PER	NW	N	Y	N
EDL14_ENG_TRAINING_1787	E0693832	GPE	WB	N	N	N
EDL14_ENG_TRAINING_1788	NIL0509	PER	DF	N	N	Y
EDL14_ENG_TRAINING_1789	NIL0040	ORG	NW	N	Y	N
EDL14_ENG_TRAINING_1790	E0679687	GPE	WB	N	N	N
EDL14_ENG_TRAINING_1791	E0576592	ORG	WB	N	Y	N
EDL14_ENG_TRAINING_1792	NIL0054	PER	DF	N	N	Y
EDL14_ENG_TRAINING_1793	E0048759	ORG	DF	N	Y	N
EDL14_ENG_TRAINING_1794	E0743544	ORG	NW	N	Y	N
EDL14_ENG_TRAINING_1795	NIL0147	ORG	DF	Y	Y	N
EDL14_ENG_TRAINING_1796	NIL0510	PER	WB	N	N	Y
EDL14_ENG_TRAINING_1797	NIL0511	ORG	WB	N	N	N
EDL14_ENG_TRAINING_1798	E0553562	ORG	NW	N	Y	N
EDL14_ENG_TRAINING_1799	E0211468	PER	NW	N	N	N
EDL14_ENG_TRAINING_1800	E0438954	ORG	NW	N	Y	N
EDL14_ENG_TRAINING_1801	NIL0512	PER	NW	Y	N	N
EDL14_ENG_TRAINING_1802	E0365057	GPE	DF	N	N	N
EDL14_ENG_TRAINING_1803	E0795301	PER	WB	N	Y	N
EDL14_ENG_TRAINING_1804	NIL0157	PER	NW	N	Y	N
EDL14_ENG_TRAINING_1805	E0784459	ORG	NW	N	N	N
EDL14_ENG_TRAINING_1806	E0276615	PER	DF	N	Y	N
EDL14_ENG_TRAINING_1807	E0371854	PER	NW	N	N	N
EDL14_ENG_TRAINING_1808	E0427801	GPE	NW	N	N	N
EDL14_ENG_TRAINING_1809	E0299270	PER	NW	N	N	N
EDL14_ENG_TRAINING_1810	E0211468	PER	NW	N	N	N
EDL14_ENG_TRAINING_1811	E0644745	PER	NW	N	N	N
EDL14_ENG_TRAINING_1812	E0344636	ORG	NW	N	N	N
EDL14_ENG_TRAINING_1813	E0654418	GPE	NW	Y	N	N
EDL14_ENG_TRAINING_1814	E0382887	GPE	DF	N	N	N
EDL14_ENG_TRAINING_1815	NIL0513	ORG	WB	Y	N	N
EDL14_ENG_TRAINING_1816	E0643253	PER	NW	N	N	N
EDL14_ENG_TRAINING_1817	NIL0216	PER	NW	Y	Y	N
EDL14_ENG_TRAINING_1818	NIL0111	GPE	NW	N	N	N
EDL14_ENG_TRAINING_1819	E0795131	GPE	NW	N	N	N
EDL14_ENG_TRAINING_1820	E0505449	GPE	WB	N	Y	N
EDL14_ENG_TRAINING_1821	E0173174	PER	DF	N	Y	N
EDL14_ENG_TRAINING_1822	NIL0078	PER	NW	Y	Y	N
EDL14_ENG_TRAINING_1823	E0417046	ORG	DF	N	N	N
EDL14_ENG_TRAINING_1824	NIL0514	PER	DF	N	N	Y
EDL14_ENG_TRAINING_1825	E0202997	ORG	WB	N	Y	N
EDL14_ENG_TRAINING_1826	E0438229	GPE	NW	N	Y	N
EDL14_ENG_TRAINING_1827	NIL0515	PER	WB	N	N	N
EDL14_ENG_TRAINING_1828	E0700117	GPE	NW	N	N	N
EDL14_ENG_TRAINING_1829	E0551420	PER	DF	Y	N	N
EDL14_ENG_TRAINING_1830	NIL0069	PER	DF	N	N	N
EDL14_ENG_TRAINING_1831	E0724362	PER	DF	N	N	N
EDL14_ENG_TRAINING_1832	E0514184	ORG	WB	N	N	N
EDL14_ENG_TRAINING_1833	E0704087	PER	DF	Y	Y	N
EDL14_ENG_TRAINING_1834	E0147250	GPE	WB	N	N	N
EDL14_ENG_TRAINING_1835	E0403626	GPE	WB	N	Y	N
EDL14_ENG_TRAINING_1836	E0743957	GPE	NW	N	Y	N
EDL14_ENG_TRAINING_1837	E0372728	PER	NW	N	Y	N
EDL14_ENG_TRAINING_1838	NIL0235	PER	NW	N	Y	Y
EDL14_ENG_TRAINING_1839	E0745790	PER	NW	N	N	N
EDL14_ENG_TRAINING_1840	NIL0372	PER	WB	N	N	Y
EDL14_ENG_TRAINING_1841	E0750963	PER	DF	N	N	N
EDL14_ENG_TRAINING_1842	E0211468	PER	NW	N	N	N
EDL14_ENG_TRAINING_1843	NIL0379	PER	NW	N	N	N
EDL14_ENG_TRAINING_1844	NIL0516	PER	DF	N	N	Y
EDL14_ENG_TRAINING_1845	E0253605	GPE	NW	N	N	N
EDL14_ENG_TRAINING_1846	E0599374	PER	NW	N	N	N
EDL14_ENG_TRAINING_1847	NIL0291	GPE	DF	N	N	N
EDL14_ENG_TRAINING_1848	E0679687	GPE	NW	N	N	N
EDL14_ENG_TRAINING_1849	NIL0058	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_1850	E0672625	PER	NW	N	Y	N
EDL14_ENG_TRAINING_1851	E0269274	GPE	DF	N	Y	N
EDL14_ENG_TRAINING_1852	E0743544	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_1853	E0612089	GPE	WB	N	N	N
EDL14_ENG_TRAINING_1854	NIL0144	PER	WB	N	Y	N
EDL14_ENG_TRAINING_1855	E0404325	ORG	WB	N	Y	N
EDL14_ENG_TRAINING_1856	E0315026	PER	NW	N	N	N
EDL14_ENG_TRAINING_1857	NIL0517	PER	DF	N	N	N
EDL14_ENG_TRAINING_1858	E0784459	ORG	NW	N	N	N
EDL14_ENG_TRAINING_1859	E0349508	GPE	NW	N	N	N
EDL14_ENG_TRAINING_1860	NIL0159	PER	NW	N	N	N
EDL14_ENG_TRAINING_1861	E0143563	GPE	NW	N	N	N
EDL14_ENG_TRAINING_1862	E0173174	PER	DF	N	Y	N
EDL14_ENG_TRAINING_1863	E0721872	ORG	DF	N	N	N
EDL14_ENG_TRAINING_1864	NIL0178	ORG	DF	Y	Y	N
EDL14_ENG_TRAINING_1865	E0177088	PER	NW	N	N	N
EDL14_ENG_TRAINING_1866	E0324907	PER	NW	Y	Y	N
EDL14_ENG_TRAINING_1867	NIL0145	GPE	WB	N	Y	N
EDL14_ENG_TRAINING_1868	E0622718	GPE	NW	N	N	N
EDL14_ENG_TRAINING_1869	E0162920	GPE	NW	N	N	N
EDL14_ENG_TRAINING_1870	E0619582	PER	NW	N	Y	N
EDL14_ENG_TRAINING_1871	NIL0239	PER	NW	N	N	N
EDL14_ENG_TRAINING_1872	E0173174	PER	DF	Y	Y	N
EDL14_ENG_TRAINING_1873	E0530900	GPE	WB	N	Y	N
EDL14_ENG_TRAINING_1874	NIL0518	PER	DF	N	N	N
EDL14_ENG_TRAINING_1875	NIL0298	PER	DF	N	N	Y
EDL14_ENG_TRAINING_1876	NIL0519	PER	NW	N	N	N
EDL14_ENG_TRAINING_1877	E0533047	GPE	NW	N	N	N
EDL14_ENG_TRAINING_1878	E0033786	PER	DF	N	Y	N
EDL14_ENG_TRAINING_1879	NIL0520	PER	DF	N	N	Y
EDL14_ENG_TRAINING_1880	NIL0521	PER	DF	N	N	N
EDL14_ENG_TRAINING_1881	E0093884	GPE	DF	N	N	N
EDL14_ENG_TRAINING_1882	NIL0522	PER	DF	N	N	Y
EDL14_ENG_TRAINING_1883	E0679734	ORG	NW	N	N	N
EDL14_ENG_TRAINING_1884	E0463867	PER	NW	N	N	N
EDL14_ENG_TRAINING_1885	E0272861	GPE	WB	N	N	N
EDL14_ENG_TRAINING_1886	E0665944	GPE	DF	N	N	N
EDL14_ENG_TRAINING_1887	NIL0209	PER	WB	Y	Y	N
EDL14_ENG_TRAINING_1888	NIL0054	PER	DF	N	N	Y
EDL14_ENG_TRAINING_1889	NIL0013	PER	DF	N	N	Y
EDL14_ENG_TRAINING_1890	E0745362	PER	NW	N	N	N
EDL14_ENG_TRAINING_1891	E0366103	ORG	DF	N	Y	N
EDL14_ENG_TRAINING_1892	E0530900	GPE	NW	N	N	N
EDL14_ENG_TRAINING_1893	NIL0111	GPE	WB	N	N	N
EDL14_ENG_TRAINING_1894	E0441696	GPE	WB	Y	Y	N
EDL14_ENG_TRAINING_1895	E0802223	PER	WB	N	N	N
EDL14_ENG_TRAINING_1896	E0541963	ORG	NW	N	N	N
EDL14_ENG_TRAINING_1897	E0525761	GPE	DF	N	Y	N
EDL14_ENG_TRAINING_1898	E0083620	PER	NW	N	Y	N
EDL14_ENG_TRAINING_1899	E0045746	GPE	DF	N	N	N
EDL14_ENG_TRAINING_1900	NIL0137	PER	WB	N	N	N
EDL14_ENG_TRAINING_1901	NIL0523	PER	WB	N	N	Y
EDL14_ENG_TRAINING_1902	NIL0464	PER	NW	N	Y	N
EDL14_ENG_TRAINING_1903	E0103833	PER	DF	N	Y	N
EDL14_ENG_TRAINING_1904	E0442571	PER	NW	N	Y	N
EDL14_ENG_TRAINING_1905	E0201884	GPE	WB	N	N	N
EDL14_ENG_TRAINING_1906	NIL0276	PER	DF	N	N	Y
EDL14_ENG_TRAINING_1907	E0175585	GPE	NW	N	Y	N
EDL14_ENG_TRAINING_1908	E0135610	PER	NW	N	Y	N
EDL14_ENG_TRAINING_1909	E0264831	PER	NW	N	N	N
EDL14_ENG_TRAINING_1910	E0468120	PER	DF	N	Y	N
EDL14_ENG_TRAINING_1911	NIL0524	ORG	NW	N	Y	N
EDL14_ENG_TRAINING_1912	E0818692	ORG	DF	Y	Y	N
EDL14_ENG_TRAINING_1913	E0533047	GPE	NW	N	N	N
EDL14_ENG_TRAINING_1914	E0525761	GPE	NW	N	N	N
EDL14_ENG_TRAINING_1915	NIL0190	PER	DF	N	N	N
EDL14_ENG_TRAINING_1916	E0393520	GPE	DF	N	Y	N
EDL14_ENG_TRAINING_1917	E0812522	ORG	NW	N	N	N
EDL14_ENG_TRAINING_1918	NIL0525	PER	NW	Y	Y	N
EDL14_ENG_TRAINING_1919	NIL0526	PER	DF	N	N	Y
EDL14_ENG_TRAINING_1920	NIL0493	ORG	WB	Y	N	N
EDL14_ENG_TRAINING_1921	E0799505	GPE	NW	N	N	N
EDL14_ENG_TRAINING_1922	NIL0444	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_1923	E0794790	GPE	NW	N	Y	N
EDL14_ENG_TRAINING_1924	E0103833	PER	DF	N	Y	N
EDL14_ENG_TRAINING_1925	NIL0385	GPE	WB	N	Y	N
EDL14_ENG_TRAINING_1926	NIL0286	PER	DF	N	N	Y
EDL14_ENG_TRAINING_1927	E0126705	PER	DF	N	Y	N
EDL14_ENG_TRAINING_1928	NIL0246	PER	DF	N	N	N
EDL14_ENG_TRAINING_1929	E0673722	PER	DF	N	N	N
EDL14_ENG_TRAINING_1930	E0009466	ORG	WB	N	N	N
EDL14_ENG_TRAINING_1931	E0211468	PER	NW	N	N	N
EDL14_ENG_TRAINING_1932	E0287282	ORG	WB	N	Y	N
EDL14_ENG_TRAINING_1933	E0211705	GPE	NW	N	N	N
EDL14_ENG_TRAINING_1934	E0811943	PER	DF	N	Y	N
EDL14_ENG_TRAINING_1935	NIL0150	PER	DF	N	N	N
EDL14_ENG_TRAINING_1936	E0400492	PER	NW	N	Y	N
EDL14_ENG_TRAINING_1937	E0264082	PER	NW	N	Y	N
EDL14_ENG_TRAINING_1938	NIL0158	PER	NW	Y	N	N
EDL14_ENG_TRAINING_1939	NIL0527	GPE	DF	N	Y	Y
EDL14_ENG_TRAINING_1940	NIL0528	PER	WB	Y	N	N
EDL14_ENG_TRAINING_1941	E0107648	PER	NW	N	Y	N
EDL14_ENG_TRAINING_1942	NIL0489	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_1943	E0173174	PER	DF	N	Y	N
EDL14_ENG_TRAINING_1944	NIL0529	PER	DF	N	N	Y
EDL14_ENG_TRAINING_1945	E0054469	PER	NW	Y	Y	N
EDL14_ENG_TRAINING_1946	NIL0121	ORG	WB	Y	Y	N
EDL14_ENG_TRAINING_1947	NIL0530	ORG	WB	N	Y	N
EDL14_ENG_TRAINING_1948	NIL0531	PER	NW	N	Y	N
EDL14_ENG_TRAINING_1949	NIL0138	ORG	NW	N	Y	N
EDL14_ENG_TRAINING_1950	E0463867	PER	NW	N	N	N
EDL14_ENG_TRAINING_1951	E0182788	GPE	NW	N	Y	N
EDL14_ENG_TRAINING_1952	NIL0144	PER	WB	N	Y	N
EDL14_ENG_TRAINING_1953	E0800731	PER	DF	N	N	N
EDL14_ENG_TRAINING_1954	NIL0532	GPE	DF	Y	Y	N
EDL14_ENG_TRAINING_1955	NIL0144	PER	WB	N	Y	N
EDL14_ENG_TRAINING_1956	NIL0533	PER	NW	Y	N	N
EDL14_ENG_TRAINING_1957	E0777095	ORG	NW	N	N	N
EDL14_ENG_TRAINING_1958	NIL0534	PER	NW	N	N	N
EDL14_ENG_TRAINING_1959	E0471856	GPE	DF	N	Y	N
EDL14_ENG_TRAINING_1960	E0173174	PER	DF	N	Y	N
EDL14_ENG_TRAINING_1961	E0264831	PER	NW	Y	Y	N
EDL14_ENG_TRAINING_1962	NIL0461	PER	DF	N	N	Y
EDL14_ENG_TRAINING_1963	NIL0525	PER	NW	Y	Y	N
EDL14_ENG_TRAINING_1964	E0743050	PER	DF	N	N	N
EDL14_ENG_TRAINING_1965	E0124694	ORG	NW	N	N	N
EDL14_ENG_TRAINING_1966	NIL0535	PER	DF	N	N	Y
EDL14_ENG_TRAINING_1967	NIL0134	PER	NW	N	N	N
EDL14_ENG_TRAINING_1968	NIL0081	PER	DF	N	N	Y
EDL14_ENG_TRAINING_1969	NIL0316	PER	DF	N	N	Y
EDL14_ENG_TRAINING_1970	NIL0536	PER	WB	N	N	N
EDL14_ENG_TRAINING_1971	E0201977	PER	DF	N	N	N
EDL14_ENG_TRAINING_1972	NIL0042	GPE	NW	N	Y	N
EDL14_ENG_TRAINING_1973	NIL0537	PER	NW	N	Y	N
EDL14_ENG_TRAINING_1974	E0625376	GPE	DF	N	Y	N
EDL14_ENG_TRAINING_1975	NIL0307	PER	NW	N	N	N
EDL14_ENG_TRAINING_1976	E0441696	GPE	WB	Y	Y	N
EDL14_ENG_TRAINING_1977	E0679687	GPE	WB	N	N	N
EDL14_ENG_TRAINING_1978	NIL0538	PER	WB	N	Y	N
EDL14_ENG_TRAINING_1979	E0205948	PER	NW	N	N	N
EDL14_ENG_TRAINING_1980	NIL0539	PER	NW	N	N	Y
EDL14_ENG_TRAINING_1981	E0145283	GPE	DF	Y	Y	N
EDL14_ENG_TRAINING_1982	NIL0540	PER	DF	N	N	Y
EDL14_ENG_TRAINING_1983	E0218694	PER	WB	N	N	N
EDL14_ENG_TRAINING_1984	E0663427	PER	DF	N	N	N
EDL14_ENG_TRAINING_1985	E0750113	PER	WB	N	N	N
EDL14_ENG_TRAINING_1986	E0190445	PER	WB	N	Y	N
EDL14_ENG_TRAINING_1987	E0795301	PER	WB	N	Y	N
EDL14_ENG_TRAINING_1988	E0736311	ORG	NW	N	N	N
EDL14_ENG_TRAINING_1989	E0117897	GPE	DF	N	N	N
EDL14_ENG_TRAINING_1990	NIL0541	PER	DF	N	N	Y
EDL14_ENG_TRAINING_1991	E0619582	PER	DF	N	Y	N
EDL14_ENG_TRAINING_1992	NIL0255	PER	DF	N	N	Y
EDL14_ENG_TRAINING_1993	NIL0542	PER	DF	N	N	Y
EDL14_ENG_TRAINING_1994	E0578237	GPE	WB	N	N	N
EDL14_ENG_TRAINING_1995	E0679687	GPE	WB	N	N	N
EDL14_ENG_TRAINING_1996	E0276658	GPE	DF	N	Y	N
EDL14_ENG_TRAINING_1997	E0141366	PER	NW	N	N	N
EDL14_ENG_TRAINING_1998	E0530900	GPE	NW	N	N	N
EDL14_ENG_TRAINING_1999	NIL0157	PER	NW	N	Y	N
EDL14_ENG_TRAINING_2000	E0392836	ORG	NW	N	N	N
EDL14_ENG_TRAINING_2001	NIL0543	PER	WB	N	N	Y
EDL14_ENG_TRAINING_2002	E0342096	GPE	NW	N	N	N
EDL14_ENG_TRAINING_2003	NIL0544	PER	DF	N	N	Y
EDL14_ENG_TRAINING_2004	NIL0042	GPE	NW	N	N	N
EDL14_ENG_TRAINING_2005	E0022432	ORG	NW	N	Y	N
EDL14_ENG_TRAINING_2006	E0625376	GPE	DF	N	Y	N
EDL14_ENG_TRAINING_2007	E0329138	GPE	NW	N	N	N
EDL14_ENG_TRAINING_2008	E0397283	GPE	NW	N	N	N
EDL14_ENG_TRAINING_2009	E0009466	ORG	WB	N	N	N
EDL14_ENG_TRAINING_2010	NIL0072	PER	WB	N	Y	N
EDL14_ENG_TRAINING_2011	NIL0545	ORG	NW	N	N	N
EDL14_ENG_TRAINING_2012	NIL0546	PER	NW	N	N	N
EDL14_ENG_TRAINING_2013	E0522493	PER	DF	Y	Y	N
EDL14_ENG_TRAINING_2014	E0786371	GPE	NW	N	N	N
EDL14_ENG_TRAINING_2015	NIL0547	ORG	DF	Y	N	N
EDL14_ENG_TRAINING_2016	E0517199	GPE	NW	N	N	N
EDL14_ENG_TRAINING_2017	E0679687	GPE	DF	N	N	N
EDL14_ENG_TRAINING_2018	E0218405	PER	DF	N	Y	N
EDL14_ENG_TRAINING_2019	NIL0255	PER	DF	N	N	Y
EDL14_ENG_TRAINING_2020	NIL0089	PER	NW	Y	Y	N
EDL14_ENG_TRAINING_2021	NIL0121	ORG	WB	Y	Y	N
EDL14_ENG_TRAINING_2022	NIL0003	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_2023	NIL0171	ORG	DF	Y	Y	N
EDL14_ENG_TRAINING_2024	NIL0548	PER	NW	N	N	N
EDL14_ENG_TRAINING_2025	NIL0176	PER	NW	Y	Y	N
EDL14_ENG_TRAINING_2026	NIL0502	PER	DF	N	N	Y
EDL14_ENG_TRAINING_2027	E0516410	ORG	NW	Y	Y	N
EDL14_ENG_TRAINING_2028	NIL0549	PER	NW	Y	Y	N
EDL14_ENG_TRAINING_2029	NIL0282	PER	NW	N	N	N
EDL14_ENG_TRAINING_2030	E0440486	PER	NW	N	Y	N
EDL14_ENG_TRAINING_2031	E0187043	PER	NW	N	Y	N
EDL14_ENG_TRAINING_2032	NIL0131	PER	DF	N	N	Y
EDL14_ENG_TRAINING_2033	E0748134	ORG	WB	Y	N	N
EDL14_ENG_TRAINING_2034	NIL0385	GPE	WB	Y	Y	N
EDL14_ENG_TRAINING_2035	E0267093	ORG	WB	N	Y	N
EDL14_ENG_TRAINING_2036	NIL0043	PER	NW	N	Y	N
EDL14_ENG_TRAINING_2037	NIL0153	ORG	DF	Y	Y	N
EDL14_ENG_TRAINING_2038	E0175585	GPE	NW	N	N	N
EDL14_ENG_TRAINING_2039	NIL0550	PER	NW	N	N	N
EDL14_ENG_TRAINING_2040	NIL0425	PER	NW	Y	N	N
EDL14_ENG_TRAINING_2041	E0642032	GPE	NW	N	N	N
EDL14_ENG_TRAINING_2042	E0573065	GPE	NW	N	N	N
EDL14_ENG_TRAINING_2043	NIL0551	ORG	WB	Y	N	N
EDL14_ENG_TRAINING_2044	NIL0376	PER	DF	N	N	Y
EDL14_ENG_TRAINING_2045	E0585369	GPE	NW	N	N	N
EDL14_ENG_TRAINING_2046	E0315026	PER	NW	N	N	N
EDL14_ENG_TRAINING_2047	E0679687	GPE	DF	N	N	N
EDL14_ENG_TRAINING_2048	E0481877	PER	NW	N	Y	N
EDL14_ENG_TRAINING_2049	E0822623	GPE	NW	N	N	N
EDL14_ENG_TRAINING_2050	E0141366	PER	NW	N	N	N
EDL14_ENG_TRAINING_2051	NIL0552	PER	NW	Y	Y	N
EDL14_ENG_TRAINING_2052	E0456892	PER	DF	N	N	N
EDL14_ENG_TRAINING_2053	E0679687	GPE	DF	N	N	N
EDL14_ENG_TRAINING_2054	E0314883	PER	DF	N	N	N
EDL14_ENG_TRAINING_2055	NIL0553	PER	WB	Y	Y	N
EDL14_ENG_TRAINING_2056	NIL0446	PER	WB	Y	Y	N
EDL14_ENG_TRAINING_2057	E0433287	GPE	NW	N	N	N
EDL14_ENG_TRAINING_2058	E0353230	GPE	NW	N	N	N
EDL14_ENG_TRAINING_2059	NIL0052	PER	DF	N	N	Y
EDL14_ENG_TRAINING_2060	NIL0159	PER	NW	N	N	N
EDL14_ENG_TRAINING_2061	E0103833	PER	DF	N	Y	N
EDL14_ENG_TRAINING_2062	NIL0554	PER	DF	N	N	Y
EDL14_ENG_TRAINING_2063	E0395396	ORG	WB	N	N	N
EDL14_ENG_TRAINING_2064	NIL0555	ORG	NW	Y	N	N
EDL14_ENG_TRAINING_2065	NIL0556	PER	NW	Y	N	N
EDL14_ENG_TRAINING_2066	NIL0151	PER	NW	Y	N	N
EDL14_ENG_TRAINING_2067	E0647882	GPE	NW	N	Y	N
EDL14_ENG_TRAINING_2068	E0735390	ORG	WB	Y	N	N
EDL14_ENG_TRAINING_2069	E0817946	ORG	NW	N	Y	N
